           Author,                              Title,Orginal Author,Translator ,Editor ,Editor/Orginal Author ,   Language,    No of pages ,             Publisher,Year of Published,              Category ,Subject,    Price,            ISBN,Book format
நரசய்யா,1.நீலக்கடல் முழுவதும் கப்பல் விடுவோம்,-,-,-,,தமிழ்,-,தமிழ் மரபு அறக்கட்டளை,2023,கட்டுரை,"சூழலியல்,சுற்றுலா / பயணம்",150,-,paperback 
"""",2.மதராசபட்டினம்,-,-,-,,தமிழ் ,230,பழனியப்பா பிரதர்ஸ்,2015,வரலாறு,தமிழ்நாடு,580,9788183793841,Hardcover
"""",3.செம்புலப் பெயனீர்,-,-,-,,தமிழ்,122,பழனியப்பா பிரதர்ஸ்,2012,சிறுகதை,-,75,-,paperback 
"""",4.சொல்லொணாப்பேறு,-,-,-,,தமிழ்,204,பழனியப்பா பிரதர்ஸ்,2011,சிறுகதை,-,90,9788183793063,paperback 
"""",5.ஆலவாய்,-,-,-,,தமிழ்,-,பழனியப்பா பிரதர்ஸ்,2009,வரலாறு,-,275,9788183795179,paperback 
"""",6.கடலோடியின் கம்போடியா நினைவுகள்,-,-,-,,தமிழ்,159,பழனியப்பா பிரதர்ஸ்,2009,கட்டுரை,சுற்றுலா / பயணம்,60,9788183795227,paperback 
"""",7.கடல்வழி வணிகம்,-,-,-,,தமிழ்,394,பழனியப்பா பிரதர்ஸ்,2005,வரலாறு,வணிகம்,290,9788183797573,Hardcover
"""",8.கடலோடி,-,-,-,,தமிழ்,-,நிவேதிதா பதிப்பகம்,,பயணக்குறிப்பு,-,160,-,paperback 
,,,,,,,,,,,,,,
குமார் அம்பாயிரம்,1.கருங்குருவி,-,-,-,,தமிழ்,136,தமிழ்வெளி,2025,"கவிதை,நேர்காணல்",-,160,9789392543548,paperback 
"""",2.ஈட்டி,-,-,-,,தமிழ்,192,தமிழ்வெளி,2021,சிறுகதை,-,222,9788194940401,Hardcover
,,,,,,,,,,,,-,,
எழில்வரதன்,1.ரதிப்பெண்கள் திரியும் அங்காடித்தெரு,-,-,-,,தமிழ்,248,சந்தியா பதிப்பகம்,2019,சிறுகதை,-,240,9789387499812,paperback 
"""","""",-,-,-,,தமிழ்,-,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,170,-,paperback 
"""","""",-,-,-,,தமிழ்,176,சந்தியா பதிப்பகம்,2017,சிறுகதை,-,165,,paperback 
,,,,,,,,,,,,,-,
ராமச்சந்திர வைத்தியநாத்,1.தடம் பதித்த தமிழ்ப் பதிப்புகள்,,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2024,கட்டுரை,-,140,-,paperback 
Translation,2.மே தின விடுமுறையின் வரலாறு,எரிக் ஹோப்ஸ்பாம்,ராமச்சந்திர வைத்தியநாத்,-,,தமிழ்,32,பாரதி புத்தகாலயம்,2022,"மொழிபெயர்ப்பு,வரலாறு",சர்வதேச அரசியல்,25,-,paperback 
Translation,3.எம்.என். ராய் ஓர் அரசியல் வாழ்க்கை வரலாறு,சமரேன் ராய்,ராமச்சந்திர வைத்தியநாத்,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2021,"மொழிபெயர்ப்பு,வாழ்க்கை வரலாறு",மார்க்சியம்,200,-,paperback 
ராமச்சந்திர வைத்தியநாத்,4.அஸ்வமேதம்,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2018,நாவல்,இந்திய அரசியல்,140,-,paperback 
"""",5.பூர்ணாஹூதி,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2018,சிறுகதை,-,280,-,paperback 
"""",6.சென்னப்பட்டணம்,,-,-,,தமிழ்,693,பாரதி புத்தகாலயம்,2016,வரலாறு,தமிழ்நாடு,600,-,paperback 
Translation,7.பாரிஸ் கம்யூன்,விஜய் பிரசாத்,ராமச்சந்திர வைத்தியநாத்,-,,தமிழ்,-,பாரதி புத்தகாலயம்,-,,சர்வதேச அரசியல்,130,-,paperback 
Translation,8.புரூனோ,-,ராமச்சந்திர வைத்தியநாத்,-,,தமிழ்,-,பாரதி புத்தகாலயம்,-,"மொழிபெயர்ப்பு,வரலாறு",-,10,-,paperback 
ராமச்சந்திர வைத்தியநாத்,9.ஸ்டிரைக்,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,-,நாவல்,மார்க்சியம்,250,-,paperback 
,,-,-,,,,,,,,,,,
உதயசங்கர்,1.அதிசயத்திலும் அதிசயம்,-,-,-,,தமிழ்,48,பாரதி புத்தகாலயம்,2024,சிறுவர் கதை,-,50,-,paperback 
"""",2.தவளை ராஜாவும் அரிசிப்பூக்களும்,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2024,சிறுவர் கதை,-,60,-,paperback 
"""",3.பகிர்ந்து சாப்பிட வேண்டும் டின் டின்,-,-,-,,தமிழ்,12,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",4.டின் டின்னை ஏன் யாருக்கும் பிடிக்கவில்லை?,-,-,-,,தமிழ்,12,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",5.நலம் தரும் சுத்தம்,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",6.ஏன் பல் தேய்க்கணும்?,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",7.எனக்குச் சாப்பிடப் பிடிக்கவில்லை அம்மா,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",8.குளிக்கமாட்டேன் போ,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",9.வாசிக்கத் தெரியாத வாத்து,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",10.விளையாடா வேண்டாமா டின் டின்?,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,-,30,-,paperback 
"""",11.பேயா? பிசாசா?,-,-,-,,தமிழ்,32,பாரதி புத்தகாலயம்,2023,சிறுவர் கதை,பேய்க்கதை,30,-,paperback 
Translation,12.நடனமாடிய ஆடுகள்,சி.ஆர். தாஸ்,உதயசங்கர்,-,,தமிழ்,48,பாரதி புத்தகாலயம்,2023,"சிறுவர் கதை,மொழிபெயர்ப்பு",-,50,-,paperback 
Translation,13.காலக்கனவுகள்,சி.ஆர். தாஸ்,உதயசங்கர்,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2021,நாவல்,-,70,-,paperback 
உதயசங்கர்,14.மாயாவின் பொம்மை,-,-,-,,தமிழ்,-,வானம் பதிப்பகம்,2020,சிறுவர் கதை,-,60,-,paperback 
"""",15.குழந்தைகளின் அற்புத உலகில்,-,-,-,,தமிழ்,-,நூல் வனம்,2020,,-,140,-,paperback 
Translation,16.ஆகாய யுத்தம்,-,உதயசங்கர்,-,,தமிழ்,16,பாரதி புத்தகாலயம்,2016,"சிறுவர் கதை,படப் புத்தகம்",-,25,-,paperback 
Translation,17.ஸ்கூலுக்குப் போகிறாள் சுஸ்கித்,-,உதயசங்கர்,-,,தமிழ்,18,பாரதி புத்தகாலயம்,2016,"சிறுவர் கதை,படப் புத்தகம்",-,35,-,paperback 
Translation,18.வாயும் மனிதர்களும்,வி. அபிமன்யு,உதயசங்கர்,-,,தமிழ்,16,பாரதி புத்தகாலயம்,2009,சிறுவர் கதை,-,10,9789381908822,paperback 
Translation,19.என் கதை,-,உதயசங்கர்,-,,தமிழ்,10,பாரதி புத்தகாலயம்,2009,காமிக்ஸ் / கிராஃபிக் நாவல்,-,15,-,paperback 
Translation,20.படர்ந்து... படர்ந்து... படர்ந்த கதை,-,உதயசங்கர்,-,,தமிழ்,10,பாரதி புத்தகாலயம்,2009,காமிக்ஸ் / கிராஃபிக் நாவல்,-,15,-,paperback 
Translation,21.சூரியனைத் தொடவேண்டி...,-,உதயசங்கர்,-,,தமிழ்,10,பாரதி புத்தகாலயம்,2009,காமிக்ஸ் / கிராஃபிக் நாவல்,-,15,-,paperback 
உதய சங்கர்,22.நினைவு என்னும் நீள்நதி,-,-,-,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,கட்டுரை,-,120,-,paperback 
,,,,,,,,,,,,,,
யுவன் சந்திரசேகர்,,,,,,,,,,,,,,
Translation ,1.யுவன் சந்திரசேகர் தேர்ந்தெடுக்கப்பட்ட சிறுகதைகள்,-,சுரேஷ் பிரதீப்,-,,தமிழ்,376,நூல் வனம்,2025,சிறுகதை,-,500,9788198408945,paperback 
யுவன் சந்திரசேகர்,2.செவி மொழியும் மன மொழியும்,-,-,-,,தமிழ்,216,நூல் வனம்,2024,கட்டுரை,-,250,-,paperback 
"""",3.ஆறு தாரகைகள்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2024,நாவல்,-,450,-,paperback 
"""",4.ரசவாதம்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2024,சிறுகதை,-,300,-,paperback 
Translation,5.நிழல் (மொழியாக்க கதைகள்),-,யுவன் சந்திரசேகர்,-,,தமிழ்,-,பாதரசம்,2024,"சிறுகதை,மொழிபெயர்ப்பு",-,150,-,paperback 
Translation,6.நிழல்,-,யுவன் சந்திரசேகர்,-,,தமிழ்,-,பாதரசம்,2024,சிறுகதை,-,150,-,paperback 
யுவன் சந்திரசேகர்,7.நீர்ப்பறவைகளின் தியானம் ,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2023,சிறுகதை,-,330,-,paperback 
"""",8.கடல் கொண்ட நிலம்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2023,சிறுகதை,-,290,-,paperback 
"""",9.சரி செய்ய முடியாத சிறு தவறுகள்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2023,சிறுகதை,-,280,-,paperback 
"""",10.நிலவைச் சுட்டும் விரல்,-,-,-,,தமிழ்,215,காலச்சுவடு,2023,கட்டுரை,-,270,9788119034796,paperback 
"""",11.மணற்கேணி,-,-,-,,தமிழ்,-,யாவரும் பதிப்பகம்,2023,நாவல்,-,280,-,paperback 
"""",12.வெளியேற்றம் (எழுத்து பிரசுரம்) - HB,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2023,நாவல்,-,850,-,Hardcover
"""",13.வெளியேற்றம்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2023,நாவல்,-,850,-,paperback 
"""",14.எதிர்க்கரை,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2023,நாவல்,-,420,-,paperback 
"""",15.ஏற்கனவே,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2023,சிறுகதை,-,320,-,paperback 
Translation,16.பெயரற்ற யாத்ரீகன்: ஜென் கவிதைகள்,-,யுவன் சந்திரசேகர்,-,,தமிழ்,232,நூல் வனம்,2023,"கவிதை,மொழிபெயர்ப்பு",-,350,9788193373668,Hardcover
யுவன் சந்திரசேகர்,17.ஒளிவிலகல்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2022,சிறுகதை,-,340,-,paperback 
Translation,18.ஆத்மாநாம் தேர்ந்தெடுத்த கவிதைகள்,ஆத்மாநாம்,-,யுவன் சந்திரசேகர்,,தமிழ்,-,காலச்சுவடு,2022,கவிதை,-,120,-,paperback 
யுவன் சந்திரசேகர்,19.கானல் நதி,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2022,நாவல்,-,490,-,paperback
"""",20.எண்கோண மனிதன்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2022,நாவல்,-,300,-,paperback 
"""",21.தலைப்பில்லாதவை,-,-,-,,தமிழ்,-,காலச்சுவடு,2021,சிறுகதை,-,590,9789355230324,paperback 
"""",22.பகடையாட்டம்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2021,நாவல்,-,360,-,paperback 
"""",23.குள்ளச் சித்தன் சரித்திரம்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2021,நாவல்,-,330,-,paperback 
"""",24.கடலில் எறிந்தவை,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2021,சிறுகதை,-,260,-,paperback 
"""",25.வேதாளம் சொன்ன கதை,-,-,-,,தமிழ்,400,காலச்சுவடு,2019,நாவல்,-,450,9788194302766,paperback 
Translation,26.கூட்டுவிழிகள் கொண்ட மனிதன்,வு மிங் யி,யுவன் சந்திரசேகர்,-,,தமிழ்,360,காலச்சுவடு,2019,"நாவல்,மொழிபெயர்ப்பு",-,395,9788194302704,paperback 
யுவன் சந்திரசேகர்,27.ஒற்றறிதல்,-,-,-,,தமிழ்,-,காலச்சுவடு,2018,நாவல்,-,290,-,paperback 
"""",28.குள்ளச் சித்தன் சரித்திரம்,-,-,-,,தமிழ்,292,கிழக்கு பதிப்பகம்,2017,நாவல்,-,250,9788184935127,paperback 
"""",29.ஊர்சுற்றி,-,-,-,,தமிழ்,408,காலச்சுவடு,2016,நாவல்,-,500,9789352440061,paperback 
"""",30.வெளியேற்றம்,-,-,-,,தமிழ்,488,கிழக்கு பதிப்பகம்,2015,நாவல்,-,500,9789351351993,paperback 
Translation,31.பொம்மை அறை,லோரன்ஸ் வில்லலோங்கா,யுவன் சந்திரசேகர்,-,,தமிழ்,318,காலச்சுவடு,2015,"நாவல்,மொழிபெயர்ப்பு",-,295,9789384641221,paperback 
யுவன் சந்திரசேகர்,32.மணற்கேணி,-,-,-,,தமிழ்,310,கிழக்கு பதிப்பகம்,2013,நாவல்,-,300,9788184939514,paperback 
"""",33.கானல் நதி,-,-,-,,தமிழ்,320,கிழக்கு பதிப்பகம்,2013,நாவல்,-,350,9788184939521,paperback 
"""",34.நீர்ப்பறவைகளின் தியானம்,-,-,-,,தமிழ்,208,கிழக்கு பதிப்பகம்,2013,நாவல்,-,200,9789351351894,paperback 
Translation,35.குதிரை வேட்டை,பெர் பெதர்சன்,-,-,,தமிழ்,224,காலச்சுவடு,2013,"நாவல்,மொழிபெயர்ப்பு",-,325,9789382033158,paperback 
யுவன் சந்திரசேகர்,36.நினைவுதிர் காலம்,-,-,-,,தமிழ்,288,காலச்சுவடு,2013,நாவல்,இசை,360,9789382033066,paperback 
Translation,37.நகுலன் தேர்ந்தெடுத்த கவிதைகள்,நகுலன்,-,யுவன் சந்திரசேகர்,,தமிழ்,96,காலச்சுவடு,2012,கவிதை,-,130,9789381969502,paperback 
யுவன் சந்திரசேகர்,38.ஏமாறும் கலை,-,-,-,,தமிழ்,240,காலச்சுவடு,2012,சிறுகதை,-,290,9789381969472,paperback 
"""",39.ஏற்கனவே,-,-,-,,தமிழ்,248,கிழக்கு பதிப்பகம்,2011,சிறுகதை,-,150,9788184934953,paperback 
"""",40.பகடையாட்டம்,-,-,-,,தமிழ்,292,கிழக்கு பதிப்பகம்,2011,நாவல்,-,175,9788184935165,paperback 
"""",41.பயணக் கதை,-,-,-,,தமிழ்,388,காலச்சுவடு,2011,நாவல்,-,480,9789380240855,paperback 
Translation,42.எனது இந்தியா,ஜிம் கார்பெட்,யுவன் சந்திரசேகர்,-,,தமிழ்,232,காலச்சுவடு,2011,"கட்டுரை,மொழிபெயர்ப்பு",சூழலியல்,290,9788189359142,paperback 
யுவன் சந்திரசேகர்,43.கடல் கொண்ட நிலம்,-,-,-,,தமிழ்,242,கிழக்கு பதிப்பகம்,2009,சிறுகதை,-,240,9788184932522,paperback 
"""",44.யுவன் சந்திரசேகர் சிறுகதைகள்,-,-,-,,தமிழ்,744,கிழக்கு பதிப்பகம்,2008,சிறுகதை,-,625,9788183686259,paperback 
"""",45.மணற்கேணி (உயிர்மை பதிப்பகம்),-,-,-,,தமிழ்,312,உயிர்மை பதிப்பகம்,2008,சிறுகதை,-,180,9788189912956,paperback 
"""",46.ஒளி விலகல்,-,-,-,,தமிழ்,224,காலச்சுவடு,2004,சிறுகதை,-,100,8187477121,paperback 
"""",47.நீர்ப்பறவைகளின் தியானம்,-,-,-,,தமிழ்,208,உயிர்மை பதிப்பகம்,-,நாவல்,-,120,9789380072470,paperback 
,,,,,,,,,,,,,,
பா. செயப்பிரகாசம் ,1.உச்சி வெயில்,-,-,-,,தமிழ்,184,பாரதி புத்தகாலயம்,2023,நாவல்,-,200,-,Paperback
"""",2.நூற்றாண்டை நோக்கி... கி.ரா.வுடன் சில பக்கங்கள்,-,-,-,,தமிழ்,-,விஜயா பதிப்பகம்,2021,நாட்குறிப்பு / நினைவுக்குறிப்பு,இலக்கியம்,160,-,Paperback
"""",3.கூட்டாஞ்சோறு,-,-,-,,தமிழ்,-,அன்னம் - அகரம் பதிப்பகம்,2020,சிறுகதை,-,150,-,Paperback
"""",4.மணல்,-,-,-,,தமிழ்,224,நூல் வனம்,2020,நாவல்,-,210,9788193373408,Paperback
"""",5.எழுத்தில் மட்டுமல்ல முன்னத்தி ஏர்,-,-,-,,தமிழ்,80,நூல் வனம்,2018,கட்டுரை,இலக்கியம்,60,-,Paperback
"""",6.மண்ணின் குரல்,-,-,-,,தமிழ்,296,விகடன் பிரசுரம்,2017,கட்டுரை,-,250,-,Paperback
"""",7.அதிர்வுகள்,-,-,-,,தமிழ்,-,அன்னம் - அகரம் பதிப்பகம்,2017,கட்டுரை,மார்க்சியம்,350,-,Paperback
"""",8.இன்குலாப்: சாகாத வானம்,-,-,-,,தமிழ்,48,புலம் வெளியீடு,2017,நினைவஞ்சலி,மார்க்சியம்,20,-,Paperback
Editor ,9.மக்கள் கலைஞர் கே. ஏ. குணசேகரன்,-,-,"பா. செயப்பிரகாசம்,ரேவதி குணசேகரன்",,தமிழ்,-,புலம் வெளியீடு,2017,நினைவஞ்சலி,கலை,300,-,Paperback
"""",10.நஞ்சுண்ட பூமி,-,-,-,,தமிழ்,240,வம்சி புக்ஸ்,2016,கட்டுரை,-,200,9789384598211,Paperback
"""",11.பள்ளிக்கூடம்,-,-,-,,தமிழ்,344,வம்சி புக்ஸ்,2016,நாவல்,கல்வி,200,9789384598433,Paperback
"""",12.தாலியில் பூச்சூடியவர்கள்,-,-,-,,தமிழ்,320,நற்றிணை பதிப்பகம்,2016,சிறுகதை,-,260,-,Paperback
"""",13.பா. செயப்பிரகாசம் கதைகள் (இரண்டாம் தொகுதி),-,-,-,,தமிழ்,722,வம்சி புக்ஸ்,2015,சிறுகதை,-,700,9789384598143,Hardcover
"""",14.பா. செயப்பிரகாசம் கதைகள் (முதல் தொகுதி),-,-,-,,தமிழ்,674,வம்சி புக்ஸ்,2015,சிறுகதை,-,650,9789384598143,Hardcover
"""",15.கொலை செய்யும் சாதி,-,-,-,,தமிழ்,56,ஆழி பதிப்பகம்,2015,கட்டுரை,சமூக நீதி,50,-,Paperback
"""",16.காற்றடிக்கும் திசையில் இல்லை ஊர்,-,-,-,,தமிழ்,200,வம்சி புக்ஸ்,2014,கட்டுரை,நாட்டாரியல்,200,9789384598112,Paperback
"""",17.தெக்கத்தி ஆத்மாக்கள்,-,-,-,,தமிழ்,296,வம்சி புக்ஸ்,2014,சிறுகதை,-,250,9789384598099,Paperback
"""",18.முள்ளிவாய்க்காலில் தொடங்கும் விடுதலை அரசியல்,-,-,-,,தமிழ்,176,காலச்சுவடு,2013,கட்டுரை,ஈழம்,140,9789381969328,Paperback
"""",19.ஒரு பேரனின் கதைகள்,-,-,-,,தமிழ்,80,சந்தியா பதிப்பகம்,2009,கட்டுரை,-,35,-,Paperback
Editor ,20.கோட்பாட்டு நோக்கு ஆய்வு,-,-,"பா. செயப்பிரகாசம்,சு. ஆ. வெங்கட சுப்புராய நாயகர்,க. பஞ்சாங்கம்",,தமிழ்,-,அன்னம் - அகரம் பதிப்பகம்,-,கட்டுரை,இலக்கியம்,250,-,Paperback
Editor ,21.கி.ரா. என்னும் மானுடம்,-,-,"பா. செயப்பிரகாசம்,சு. ஆ. வெங்கட சுப்புராய நாயகர்,க. பஞ்சாங்கம்",,தமிழ்,-,அன்னம் - அகரம் பதிப்பகம்,-,கட்டுரை,இலக்கியம்,250,-,Paperback
Editor ,22.கி.ரா.வும் புனைகதைகளும்,-,-,"பா. செயப்பிரகாசம்,சு. ஆ. வெங்கட சுப்புராய நாயகர்,க. பஞ்சாங்கம்",,தமிழ்,-,அன்னம் - அகரம் பதிப்பகம்,-,கட்டுரை,இலக்கியம்,200,-,Paperback
Translator,23.பஞ்சாபி இலக்கிய வரலாறு,கர்த்தார் சிங் துக்கல்,-,-,,,600,சாகித்திய அகாடெமி,-,வரலாறு,ஆங்கில இலக்கியம்,300,8126021012,Paperback
,,,,,,,,,,,,,,
பா. வெங்கடேசன்,1.பா. வெங்கடேசன் கவிதைகள்,-,-,-,,தமிழ்,-,காலச்சுவடு,2023,கவிதை,-,280,9788193679524,Paperback
Translator,2.முறிந்த ஏப்ரல்,இஸ்மாயில் கதாரே,-,-,,தமிழ்,-,காலச்சுவடு,2023,நாவல்,-,,9789355231208,Paperback
"""",3.ஒரிஜினல் நியூஸ் ரீல் கதைகள்,-,-,-,,தமிழ்,-,ஜெய்ரிகி பதிப்பகம்,2022,சிறுகதை,-,140,9788193679524,Paperback
"""",4.கதையும் புனைவும்,-,-,த. ராஜன்,,தமிழ்,152,எதிர் வெளியீடு,2021,நேர்காணல்,இலக்கியம்,250,9789390811205,Hardcover
"""","5.தாண்டவராயன் கதை (PB)
சொல்லப்படாத கதைகளின் கதை முப்பத்தியெட்டு சர்க்கங்களில்",-,-,-,,தமிழ்,-,காலச்சுவடு,2020,நாவல்,-,1090,-,Paperback
"""","6.தாண்டவராயன் கதை (HB)
சொல்லப்படாத கதைகளின் கதை முப்பத்தியெட்டு சர்க்கங்களில்",-,-,-,,தமிழ்,872,காலச்சுவடு,2019,நாவல்,-,1390,-,Paperback
"""",7.வாராணசி: மயக்கநிலைத் தோற்றங்கள்,-,-,-,,தமிழ்,192,காலச்சுவடு,2019,நாவல்,-,255,9789388631136,Paperback
"""",8.ராஜன் மகள்,-,-,-,,தமிழ்,528,காலச்சுவடு,2018,சிறுகதை,-,360,9788187477259,Paperback
"""",9.உயிர்கள் நிலங்கள் பிரதிகள் மற்றும் பெண்கள்,-,-,-,,தமிழ்,248,காலச்சுவடு,2017,கட்டுரை,இலக்கியம்,275,9789386820013,Paperback
"""",10.பாகீரதியின் மதியம்,-,-,-,,தமிழ்,712,காலச்சுவடு,2016,நாவல்,-,750,9789352440160,Paperback
"""",11.வாழ்க தளபதி,-,-,-,,தமிழ்,80,கௌரா பதிப்பகக் குழுமம்,2015,கவிதை,-,50,-,Paperback
"""",12.நீளா,-,-,-,,தமிழ்,72,காலச்சுவடு,2014,கவிதை,-,70,9789382033639,Paperback
"""",13.தாண்டவராயன் கதை,-,-,-,,தமிழ்,952,ஆழி பதிப்பகம்,2008,நாவல்,-,575,-,Paperback
,,,,,,,,,,,,,,
விக்ரமாதித்யன்,1.சாயல் எனப்படுவது யாதெனின்...,-,-,-,,தமிழ்,,படிகம்,2017,கவிதை,,125,,Paperback
"""",2.சொல்லிடில் எல்லை இல்லை,-,-,-,,தமிழ்,112,நக்கீரன் பப்ளிகேஷன்ஸ்,2014,கவிதை,,70,9789381828847,Paperback
"""",3.அவன் எப்போது தாத்தாவானான்,-,-,-,,தமிழ்,128,நற்றிணை பதிப்பகம்,2012,கவிதை,,100,9789382648109,Paperback
"""",4.இருட்டின் நிறமும் பகலின் ஒளியும்,-,-,-,,தமிழ்,184,நக்கீரன் பப்ளிகேஷன்ஸ்,,கவிதை,,110,,Paperback
"""",5.இழை இழையாய்,-,-,-,,தமிழ்,144,நக்கீரன் பப்ளிகேஷன்ஸ்,,கவிதை,,90,,Paperback
"""",6.காடுதிருத்தி கழனியாக்கி,-,-,-,,தமிழ்,192,நக்கீரன் பப்ளிகேஷன்ஸ்,,கவிதை,,125,,Paperback
"""",7.பின்னைப் புதுமை,-,-,-,,தமிழ்,,டிஸ்கவரி புக் பேலஸ்,,கட்டுரை,,150,,Paperback
"""",8.கவிதை ரசனை,-,-,-,,தமிழ்,288,கயல் கவின்,,கட்டுரை,இலக்கியம்,210,,Paperback
"""",9.கங்கோத்ரி,-,-,-,,தமிழ்,208,கயல் கவின்,,கட்டுரை,,150,,Paperback
"""","10.சிறுகோட்டுப் பெரும்பழம்
தேர்ந்தெடுத்த கவிதைகள்",-,-,-,,தமிழ்,312,டிஸ்கவரி புக் பேலஸ்,,கவிதை,,300,,Paperback
,,,,,,,,,,,,,,
சுப்ரபாரதிமணியன்,1.பார்க்க மறுத்த பறவைகள்,-,-,-,,தமிழ்,,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2024,சிறுகதை,,200,,
"""",2.ஒரு கை உணவில் (NCBH),-,-,-,,தமிழ்,104,நியூசெஞ்சுரி புக் ஹவுஸ்,2024,நாவல்,,120,9788197772511,Paperback
"""",3.சாயத்திரை (NCBH),-,-,-,,தமிழ்,204,நியூசெஞ்சுரி புக் ஹவுஸ்,2024,நாவல்,சூழலியல்,230,9788197772528,Paperback
"""",4.சிலுவை,-,-,-,,தமிழ்,872,நியூசெஞ்சுரி புக் ஹவுஸ்,2023,நாவல்,,1200,,Hardcover
"""",5.ஒரு கை உணவில்...,-,-,-,,தமிழ்,,டிஸ்கவரி புக் பேலஸ்,2023,நாவல்,,160,,Paperback
"""",6.திரை (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,,எழுத்து பிரசுரம் ,2023,நாவல்,சினிமா,230,,Paperback
"""","7.பச்சைப் பதிகம்
சூழலியல் கட்டுரைகள்",-,-,-,,தமிழ்,,வாசகசாலை,2021,கட்டுரை,சூழலியல்,100,,Paperback
"""",8.பூமிக்கு மனிதன் தலைவனா?,-,-,-,,தமிழ்,,உயிர்மை பதிப்பகம்,2020,கட்டுரை,,160,,Paperback
"""",9.ரேகை,-,-,-,,தமிழ்,,பொன்னுலகம்,2018,நாவல்,,125,,Paperback
"""",10.மறைந்து வரும் மரங்கள்,-,-,-,,தமிழ்,116,நியூசெஞ்சுரி புக் ஹவுஸ்,2017,கட்டுரை,சூழலியல்,100,,Paperback
"""",11.கோமணம்,-,-,-,,தமிழ்,104,கிழக்கு பதிப்பகம்,2017,நாவல்,,120,9789386737366,Paperback
"""",12.ஓடும் நதி,-,-,-,,தமிழ்,,நியூசெஞ்சுரி புக் ஹவுஸ்,2017,நாவல்,பெண்கள்,235,9788123433707,Paperback
"""",13.வெள்ளம்,-,-,-,,தமிழ்,110,உயிர்மை பதிப்பகம்,2016,சிறுகதை,,100,9789385104510,Paperback
"""",14.முறிவு,-,-,-,,தமிழ்,96,உயிர்மை பதிப்பகம்,2016,நாவல்,பெண்கள்,90,9789385104701,Paperback
"""",15.நைரா,-,-,-,,தமிழ்,200,நியூசெஞ்சுரி புக் ஹவுஸ்,2016,நாவல்,,150,9788123431673,Paperback
"""",16.புத்துமண்,-,-,-,,தமிழ்,118,உயிர்மை பதிப்பகம்,2014,நாவல்,சூழலியல்,100,9789381975855,Paperback
"""",17.மேக வெடிப்பு,-,-,-,,தமிழ்,64,எதிர் வெளியீடு,2014,கட்டுரை,சூழலியல்,50,,Paperback
